TCGA-OR-A5J1,TCGA-OR-A5J2,TCGA-OR-A5J3,TCGA-OR-A5J5,TCGA-OR-A5J6,TCGA-OR-A5J7,TCGA-OR-A5J8,TCGA-OR-A5J9,TCGA-OR-A5JA,TCGA-OR-A5JB,TCGA-OR-A5JC,TCGA-OR-A5JD,TCGA-OR-A5JE,TCGA-OR-A5JF,TCGA-OR-A5JG,TCGA-OR-A5JI,TCGA-OR-A5JJ,TCGA-OR-A5JK,TCGA-OR-A5JL,TCGA-OR-A5JM,TCGA-OR-A5JO,TCGA-OR-A5JP,TCGA-OR-A5JQ,TCGA-OR-A5JR,TCGA-OR-A5JS,TCGA-OR-A5JT,TCGA-OR-A5JV,TCGA-OR-A5JW,TCGA-OR-A5JX,TCGA-OR-A5JY,TCGA-OR-A5JZ,TCGA-OR-A5K0,TCGA-OR-A5K1,TCGA-OR-A5K2,TCGA-OR-A5K3,TCGA-OR-A5K4,TCGA-OR-A5K5,TCGA-OR-A5K6,TCGA-OR-A5K8,TCGA-OR-A5K9,TCGA-OR-A5KO,TCGA-OR-A5KT,TCGA-OR-A5KU,TCGA-OR-A5KV,TCGA-OR-A5KW,TCGA-OR-A5KX,TCGA-OR-A5KY,TCGA-OR-A5KZ,TCGA-OR-A5L3,TCGA-OR-A5L4,TCGA-OR-A5L5,TCGA-OR-A5L6,TCGA-OR-A5L8,TCGA-OR-A5L9,TCGA-OR-A5LA,TCGA-OR-A5LB,TCGA-OR-A5LC,TCGA-OR-A5LD,TCGA-OR-A5LE,TCGA-OR-A5LG,TCGA-OR-A5LH,TCGA-OR-A5LJ,TCGA-OR-A5LK,TCGA-OR-A5LL,TCGA-OR-A5LM,TCGA-OR-A5LN,TCGA-OR-A5LO,TCGA-OR-A5LP,TCGA-OR-A5LR,TCGA-OR-A5LS,TCGA-OR-A5LT,TCGA-OU-A5PI,TCGA-P6-A5OF,TCGA-P6-A5OG,TCGA-PA-A5YG,TCGA-PK-A5H8,TCGA-PK-A5H9,TCGA-PK-A5HA,TCGA-PK-A5HB
2.1007,3.1202,9.138,3.2391,2.6637,2.4731,9.5872,3.1838,2.9493,10.242,1.193,2.8697,3.9777,5.0254,5.7873,1.7197,3.6441,1.4946,1.3953,2.6866,1.6603,3.2617,5.576,3.738,7.826,5.1086,1.7009,1.9345,1.6592,3.4612,2.1295,1.3061,5.2272,1.9518,2.9278,3.2314,3.557,3.4795,2.505,7.3997,2.136,12.0417,3.5629,4.9737,4.2252,3.798,5.8615,5.8904,2.5058,2.0768,5.7901,4.3808,3.0126,0.8174,2.1193,1.8414,5.8182,1.6108,9.0777,3.0368,1.6631,5.7099,1.216,6.1061,1.3759,2.2499,1.6671,8.1096,5.432,3.2774,3.9802,3.0106,4.3828,5.274,5.4908,3.8079,2.0786,1.4246,11.3514
18.9738,25.8746,21.5599,7.1959,23.35,13.5531,28.7767,30.8193,22.2613,13.9699,6.5626,8.5577,22.9084,15.0768,15.5966,12.9079,12.5324,11.6929,55.2655,35.3843,16.1465,22.6722,16.6786,22.6911,18.0743,9.392,13.1657,31.9296,8.4893,19.139,23.5757,16.4153,13.4182,14.9894,11.4778,18.5181,8.36,17.5814,11.9789,26.6064,17.3534,16.7765,40.9802,20.7779,42.6916,18.7749,26.2568,14.0924,10.683,28.3622,12.9297,7.4027,19.1008,5.212,9.9749,25.5023,12.0352,24.1711,15.7598,5.9428,25.5717,6.7645,6.8068,30.371,22.2308,6.516,23.0775,13.6993,18.6598,38.7339,18.4877,26.8589,14.2466,15.383,14.5163,38.3798,25.9312,7.594,13.6454
3.1532,10.8087,12.2046,3.4449,9.9215,13.4866,17.3326,9.7137,6.9804,5.8798,15.6315,5.9599,30.6871,7.5596,11.4339,1.7393,14.8452,4.9628,14.1009,13.2901,4.5664,22.9841,3.2653,6.7571,4.1424,5.4932,3.4227,15.8929,8.4557,26.3796,12.0484,26.8931,8.0473,30.8981,5.0978,7.9561,12.021,8.8764,12.742,17.3313,7.2524,9.446,15.1904,8.8767,18.5528,17.0222,11.0014,8.4242,1.0551,7.065,4.0675,5.2259,24.5077,1.5704,3.5389,28.3962,7.0404,7.2813,28.4553,2.4368,9.0056,18.5627,4.2455,1.7804,12.8486,1.0569,29.157,4.4066,11.1134,24.8731,2.3325,18.3157,13.98,3.6215,3.841,10.1205,22.8129,5.5,8.1233
6.4914,6.9311,8.1532,6.9426,5.0835,5.3672,3.9359,6.2043,6.3038,4.0915,2.6135,6.302,1.6618,5.7214,5.9705,3.5779,7.4299,3.7217,8.0421,2.9969,5.9427,2.9035,7.7046,6.8398,5.1191,6.2172,5.0115,6.9763,3.5599,7.7026,2.854,8.6118,5.2823,2.9412,3.9119,3.587,3.6248,6.1267,4.9864,3.8583,6.6134,3.8491,4.9514,4.2237,7.6809,5.9538,4.0226,3.913,2.098,5.4945,3.1216,1.8733,5.2813,0.7624,3.8507,7.3041,4.6886,1.3754,3.7455,4.1288,7.1776,6.5123,5.1509,8.1671,4.4931,3.821,7.7148,7.4422,3.75,7.3365,5.0573,5.6626,9.2156,3.7314,6.9706,5.7564,5.515,4.2072,9.0389
0.6271,1.7881,1.1093,0.2149,1.4168,1.1184,2.4509,0.2262,0.2236,0.2667,0.1544,0.6123,5.9473,0.4475,0.1043,0.1354,2.0481,0.5702,5.0845,3.0059,2.6483,0.5797,0.6993,0.4641,6.4365,0.4823,0.8723,0.1408,0.3167,6.5278,0.1054,0.328,0.0879,0.3691,0.0477,0.2654,1.3324,2.2828,0.3066,1.3414,0.3291,11.2887,0.6079,0.8389,0.5778,2.112,0.1021,0.1232,2.0183,0.1477,0.2491,0.568,0.3597,0.0868,0.2074,0.3362,1.9698,0.1214,1.4838,0.5381,1.0392,1.0866,0.2305,0.8741,0.5645,0.1152,0.3408,0.3181,0.1631,0.7576,0.3729,0.9569,0.3793,0.7765,0.1034,0.144,1.5301,0.058,0.4757
0.0066,0.1309,0.4012,0.0878,0.9878,0.2077,0.0402,0.0565,0.6764,0.0,0.0258,0.8823,0.0326,0.1849,1.0938,0.0949,2.3278,0.0355,0.1363,0.0162,0.0185,1.4873,2.2189,0.3994,0.0509,3.1477,0.2178,0.0366,0.0036,0.0492,0.0,0.0,0.5446,0.0303,1.9972,0.0131,0.0067,0.252,0.0231,0.0703,0.0606,0.0133,0.0466,2.1321,0.0279,0.5284,0.3062,9.2677,0.0767,0.1056,1.0215,0.009,3.2008,0.0827,0.6044,0.0107,0.0202,2.6488,0.0231,0.1793,0.8655,0.0095,0.0137,0.3652,0.0545,0.087,0.1211,0.0108,0.1762,0.0938,0.2196,0.3443,0.8692,0.0156,2.5219,0.0202,0.0,0.0,0.0501
0.0954,0.0554,0.3903,0.8279,0.0944,0.3132,0.4301,0.6162,0.5171,0.9371,0.4221,0.6619,0.0721,0.1341,0.3851,0.5514,0.0692,0.1626,2.3663,0.0845,0.2822,0.2421,0.3469,0.1889,0.2291,0.6603,0.1917,0.1026,0.1209,0.4325,0.5096,0.0194,1.2888,0.0742,1.531,2.0878,0.0719,0.3691,0.3175,0.0587,0.109,1.5338,0.0554,0.0924,0.4211,0.193,0.2188,0.3142,0.082,0.3499,0.1634,0.414,0.115,0.1581,0.14,0.2832,0.5403,0.0295,0.1414,0.0898,0.6312,0.0966,0.252,0.0143,0.6822,0.1959,0.5942,1.0929,2.5751,0.4374,0.064,0.4211,0.1115,6.1062,0.473,0.2161,4.0492,0.7464,1.4094
1.1248,3.6042,0.473,0.5315,3.1799,1.9273,0.9412,3.5399,1.1099,1.2145,0.7944,0.8609,2.3585,0.9272,0.5227,0.2521,1.117,0.5436,2.8717,0.3001,1.4822,1.0566,1.122,0.3637,0.6015,0.7673,0.5171,3.4827,1.831,1.9238,0.7343,0.4429,2.3523,1.8191,0.366,0.3848,1.7783,1.3106,0.5587,0.7298,0.836,13.5175,1.1544,1.2776,1.7184,2.8202,0.8493,0.8376,0.4733,3.2466,1.7005,0.5245,0.4869,0.6867,1.3491,2.3948,0.8067,0.2335,1.2856,0.7793,1.2565,1.1634,0.4703,3.376,0.9684,0.8214,1.7849,1.5283,1.7422,0.7056,0.0488,1.1118,2.8204,0.7132,0.7699,1.3742,2.8736,2.1057,2.2276
0.3788,0.4003,16.9215,4.2463,0.0863,2.2518,0.8999,5.288,1.1885,0.204,3.5599,1.1953,9.848,7.2934,13.2703,4.0919,4.7917,3.7297,0.675,1.1466,0.6181,1.1082,2.3067,1.415,2.2662,1.7788,0.8663,9.8467,5.9333,0.3759,2.5876,3.8347,0.898,10.5211,1.8824,2.2423,0.9249,4.4139,1.8763,3.0882,1.7393,3.8418,6.6358,2.634,14.0314,0.1271,5.5354,0.1871,2.4765,1.1552,1.6327,1.433,7.1566,0.5632,0.7598,16.7258,2.3986,5.8928,1.4064,0.077,1.4176,2.478,0.1711,0.491,3.2114,0.289,10.9409,1.3336,0.9309,16.4474,7.0561,13.872,2.6465,0.0991,0.8805,0.1451,0.7049,0.0978,6.5871
0.0267,0.0643,35.1302,1.9906,11.0312,1.4086,0.0234,0.2125,0.2594,0.0133,2.5022,0.2269,0.2115,17.2967,10.1989,1.0406,18.9576,15.6654,0.2862,0.0309,0.0401,0.08,0.0646,2.7247,1.6268,15.8384,0.1299,45.799,3.316,0.0125,0.0434,60.4746,0.0568,0.0082,6.2066,0.0178,0.0821,9.5806,14.0261,21.3595,44.0789,0.5859,46.2352,0.2225,38.9489,16.7079,3.2113,2.1243,0.156,25.5149,1.4221,0.0367,0.8693,2.1607,4.2687,0.4494,11.3017,0.0698,0.0063,5.9884,27.8116,18.0929,31.773,63.291,11.6885,0.0124,14.5622,1.723,16.4255,18.3718,21.304,16.7287,71.6186,0.1773,68.8966,2.7886,0.0767,0.0375,0.6993
4.4524,12.1281,8.7769,2.8682,2.2015,5.5557,3.6228,7.0953,9.534,2.7351,4.0589,1.3636,13.4534,3.7252,8.3228,1.4951,6.0221,2.6119,2.2287,3.1245,3.4618,2.7525,2.2372,1.6786,4.9725,1.3829,3.6632,3.4876,6.1355,3.5313,1.6643,20.2259,2.9154,24.2904,2.5324,3.8277,7.4788,4.5569,1.4652,0.855,4.5382,10.5988,3.744,10.6553,7.4275,15.2154,11.2965,7.6713,1.8606,4.5625,1.327,2.9097,1.7245,0.5114,1.4356,2.714,2.7925,1.0833,16.5295,1.5795,3.3887,8.8281,2.4025,1.3548,5.3845,0.9974,9.7213,2.2565,1.215,2.8951,0.3735,4.7137,6.3893,12.084,3.0943,5.7688,3.5101,2.5644,12.6498
8.7188,23.9082,21.1297,8.2898,20.5894,47.3815,20.4177,10.0059,31.3913,19.5144,7.3229,5.1346,35.1335,6.4141,13.4036,6.3497,5.3065,8.9526,14.5527,24.0928,10.4525,42.5087,10.1908,20.993,30.1497,17.0369,20.506,12.2618,5.7417,15.9361,24.5927,13.1856,8.3597,14.8899,9.1333,24.6097,29.0165,8.4677,6.1935,30.8043,18.0677,9.9781,14.2165,18.0995,13.2242,5.6315,15.2169,11.8867,1.6869,14.5576,5.3313,4.4463,6.6782,1.9058,2.4477,10.2484,7.9778,7.4406,25.756,10.6763,10.0286,14.0653,4.7727,26.7023,8.7508,2.5892,12.5572,12.6523,9.3054,25.1518,13.1124,13.0197,16.0477,8.0416,9.3516,16.6985,17.4561,15.0158,81.3416
0.7084,0.0403,0.1953,2.2292,0.0526,0.1218,0.0914,0.2898,0.2234,0.0377,0.2238,0.1661,0.0472,0.5558,0.0288,0.0769,0.379,0.0513,0.108,0.6537,0.4114,0.1213,0.2433,0.0457,0.2906,0.0405,0.0239,0.0309,0.4473,0.2359,0.2115,0.0,0.1516,0.1844,0.247,0.2147,0.0438,0.2178,0.0334,0.0833,0.4076,0.0962,0.2097,0.787,0.2876,0.0096,0.1408,0.1416,0.0555,0.0573,0.3867,0.1045,0.3831,0.4789,0.0901,0.1701,0.2484,0.4745,0.2676,0.0403,0.4691,0.1463,0.3677,0.0203,0.0986,0.3444,0.0323,0.0823,0.1425,0.0475,0.2119,0.0436,0.0718,0.2206,0.2853,0.9409,0.5609,0.0844,0.0767
0.0,0.0618,0.0135,0.0,0.0045,0.0173,0.0035,0.0158,0.0,0.0,0.0,0.004,0.0,0.0,0.0123,0.0,0.0,0.0049,0.012,0.0281,0.0,0.0077,0.0069,0.0283,0.0,0.0268,0.0081,0.0113,0.0,0.0341,0.0282,0.0052,0.0065,0.0075,0.0,0.0108,0.0,0.0043,0.0,0.0158,0.0,0.0,0.0064,0.0,0.0086,0.0041,0.0,0.006,0.0,0.0054,0.0,0.0,0.0223,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0115,0.0,0.0,0.0118,0.0067,0.0256,0.0116,0.0,0.0106,0.018,0.0,0.0101,0.0,0.0465,0.0,0.0291
0.0,0.0118,0.0309,0.0022,0.0,0.0,0.7043,0.0062,0.02,0.3231,0.0467,0.0,0.0044,0.0186,0.004,0.1835,0.0059,0.0024,0.6823,0.0118,0.0335,2.0562,0.4537,0.0052,0.0,0.3567,0.0818,0.0018,0.0239,0.0056,0.5629,0.0026,0.0601,0.0,0.0069,0.0053,0.0061,0.0063,0.0325,0.0,0.0194,0.0482,0.0156,0.0052,0.0021,0.0422,0.0104,0.0237,0.0,0.0106,0.1381,0.0055,0.0,0.0312,0.0177,0.0129,0.0519,0.0,0.0028,0.0056,0.4786,0.0,0.2573,0.0113,0.0103,0.0194,0.027,0.0654,0.0031,0.0,0.0663,0.0026,0.0035,0.9736,0.1191,0.0024,0.0016,0.0297,0.0018
0.1425,1.2893,0.0758,0.1257,0.1805,0.1497,1.365,0.0696,0.1396,0.7133,0.1564,0.249,0.3408,0.1093,0.1079,0.1441,0.0906,0.3632,0.1701,2.9461,1.7085,0.1207,0.2963,0.1376,0.0869,0.0815,0.71,0.0828,0.1007,0.4559,0.355,0.2942,0.1846,0.1316,0.0977,0.1262,0.9083,0.1961,0.0417,0.1994,0.0773,0.8048,0.1169,0.0494,0.0473,0.0751,0.1371,0.1769,0.0832,0.0716,0.2738,0.1469,0.0653,0.1683,0.3112,0.0805,0.2327,0.0639,0.0919,0.3045,0.1631,0.2313,0.5153,0.055,0.1263,0.2565,0.0634,0.3182,0.1124,0.0975,0.0567,0.0856,0.145,1.9486,0.5148,0.1497,0.0876,0.3941,0.2556
2.0224,2.6935,1.3414,3.6161,1.0771,2.7322,4.6186,1.2098,2.8083,0.5917,2.5715,2.2847,0.5978,3.157,0.4721,1.6892,1.2522,4.2316,6.9204,4.9076,11.5252,1.0572,4.0454,10.3714,1.7962,7.2273,5.1971,1.9739,2.6511,3.9962,4.7403,1.0432,5.9003,1.2904,3.4529,4.1886,0.6787,2.103,1.5535,0.6769,4.5009,2.5863,4.2362,0.379,1.4765,2.2759,1.3264,0.3771,0.92,3.4437,2.1988,1.2417,1.3412,1.806,2.5372,5.0322,1.724,0.138,0.1173,3.284,8.3842,1.8644,3.913,1.9778,3.8421,1.0582,5.3742,3.2019,2.6647,2.9379,4.9281,2.364,2.5725,5.5629,4.09,3.6718,30.9981,3.2503,1.4482
0.0,0.1545,0.1203,0.181,0.0816,0.0042,0.0387,0.0038,0.0386,0.0098,0.0552,0.0147,0.0109,0.0071,0.0199,0.0285,0.0,0.1476,0.0584,0.0,0.0277,0.0047,0.0546,0.0086,0.0,0.0047,0.0247,0.0,0.0108,0.4378,0.0068,0.0063,0.0,0.0,0.0,0.0,0.0151,0.0052,0.0576,0.0,0.0053,0.01,0.0078,0.0302,0.1777,0.0149,0.0043,0.0733,0.0172,0.0132,0.0534,0.0,0.0135,0.031,0.011,0.0,0.0303,0.0482,0.0,0.0232,0.0183,0.0047,0.1441,0.0,0.0306,0.0274,0.0812,0.0203,0.0078,0.0141,0.0078,0.1097,0.0044,0.0093,0.0287,0.0121,0.0081,0.0092,0.053
0.0151,0.2079,1.1557,0.0371,0.1238,0.3102,0.0132,0.4068,0.1896,0.012,0.0,0.0332,0.2271,0.4564,15.8534,0.1014,1.1824,0.0,0.0209,0.0299,0.0034,2.3369,0.0026,0.0053,0.0938,0.02,0.0091,0.0815,0.0,0.3881,0.0,0.0117,0.0,6.2597,0.0052,0.0121,0.4056,0.0677,0.3756,0.0,0.0985,8.4831,0.1144,7.0929,0.0642,0.2939,1.4686,0.275,0.06,0.0081,0.0438,0.0166,0.0554,0.0,0.0034,0.0328,0.3163,0.5804,0.0724,0.094,1.3213,4.9962,0.0,0.1294,0.022,0.0,0.9656,0.015,0.0716,0.3414,0.0,4.1194,0.7336,0.0516,0.005,0.2232,0.0025,0.0028,3.3807
0.0,0.0,0.0,0.0,0.0,0.0168,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0047,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0071,0.01,0.0026,0.021,0.0,0.0464,0.0846,0.4225,0.1532,0.0,0.1984,0.0825,0.0,0.0068,0.0119,0.09,0.0232,0.1642,1.1285,0.0,0.0557,0.1138,0.004,0.4356,0.002,0.3081,0.1328,0.0,0.0646,0.0287,0.1903,0.0,0.0414,0.0044,0.0695,0.116,0.0097,0.005,0.0055,0.0092,0.0794,0.1241,0.0074,0.0124,0.0125,0.0048,0.0123,0.0492,0.0138,0.0127,0.0277,0.0195,0.0022,0.1263,0.0263,0.0051,0.0036,0.0323,0.0,0.0267,0.3055,0.0045,0.0938,0.0067,0.0465,0.0033,0.1328,0.0078,0.0037,0.0,0.0188,0.0155,0.0147,0.0134,0.002,0.0145,0.0716,0.0154,0.0
0.023,0.0,0.051,0.0,0.0,0.0196,0.0,0.0,0.1542,0.0,0.0,0.0,0.1521,0.0829,0.0,0.0,0.0,0.0,0.0,0.0681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.0,0.0,0.0498,0.0,0.0,0.0805,0.0,0.0232,0.04,0.0342,0.0,0.0308,0.0,0.0,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0,0.245,0.0,0.0,0.4918,0.0,0.0,0.0612,0.0,0.0383,0.0,0.0188,0.0,0.0
0.004,0.0,0.011,0.0022,0.0088,0.0085,0.4002,0.0155,0.0222,0.0,0.0044,0.004,0.0372,0.0215,0.022,0.0367,0.002,0.0071,0.0137,0.0294,0.0045,0.0019,0.0,0.0,0.0,0.0019,0.0,0.0111,0.1041,0.0037,0.0055,0.0026,0.0032,0.0403,0.0,0.0079,0.0081,0.0655,0.0,0.0116,0.0065,0.2646,0.0281,0.0087,0.0042,0.012,0.0104,0.0118,0.0023,0.0027,0.0125,0.0,0.0036,0.0,0.0,0.0193,0.003,0.0,0.0223,0.0112,0.0037,0.0019,0.0,0.0028,0.0,0.0028,0.0,0.0033,0.0031,0.0142,0.0,0.0026,0.0264,0.0,0.005,0.0024,0.0179,0.0,0.0071
0.1271,0.0539,0.0706,0.2832,0.0703,0.19,0.1527,0.0745,0.1245,0.347,0.1068,0.0159,0.1052,0.172,0.2244,0.1837,0.0469,0.0191,0.0942,0.0786,0.0357,0.4656,0.0407,0.0139,0.0547,0.0301,0.1437,0.059,0.0348,0.0744,0.0,0.3884,0.0,0.1761,0.1376,0.0,0.0975,0.0,0.0372,0.0309,0.0345,0.0,0.1252,3.6045,0.1181,0.0161,0.4153,0.0947,0.0742,0.0426,0.0287,0.1746,0.0291,0.05,0.0,0.2068,0.0244,0.0622,0.0,0.0299,0.1627,0.0458,0.0332,0.0,0.0989,0.0,0.3082,0.0393,0.0501,0.1361,0.0506,0.0625,0.0847,0.015,0.053,0.0391,0.0781,0.1337,0.0
0.019,0.0484,0.0211,0.5084,0.0,0.0325,0.2327,0.0743,0.0639,0.0,0.0,0.019,0.042,0.0,0.5565,0.0,0.2059,0.0456,0.0939,0.1505,0.0,0.036,0.0649,0.0,0.0491,0.0,0.0,0.053,0.0,0.0356,0.0,0.5139,0.0,0.0351,0.1318,0.0505,0.2919,0.0203,0.0,0.1666,0.0206,0.0769,0.0599,0.1832,0.0606,0.1732,0.2486,0.0,0.0,0.051,0.0172,0.0,0.0697,0.0,0.0,0.1031,0.0585,0.1489,0.3212,0.1253,0.1594,0.0549,0.0,0.0,0.0197,0.0,0.3136,0.0,0.0,0.0272,0.0,0.0498,0.0169,0.0,0.0,0.0468,0.0779,0.0178,0.0512
8.703,3.2157,3.7097,7.1679,6.8077,7.565,0.9128,1.8647,5.4567,3.6164,7.3726,6.6771,4.4528,6.2766,3.7911,3.6161,2.1534,3.7044,5.4669,3.085,5.4128,1.8295,4.281,2.6021,3.7631,4.5233,3.6009,5.5644,4.539,3.2623,4.6862,3.6493,3.9768,3.0353,2.5037,4.5893,9.0656,3.7388,7.5114,3.9268,5.3134,3.4041,2.9089,8.819,2.0493,6.4848,2.6396,11.4365,3.3621,3.1968,6.9267,8.9098,3.7308,1.2935,4.9015,3.1026,4.6561,8.2542,1.8115,11.4584,5.8944,13.1897,3.9638,9.9904,2.6181,3.7102,2.8422,4.5579,5.8419,6.1989,10.1728,5.4673,4.7647,3.8673,4.2789,7.278,6.8834,5.4691,2.592
7.0363,3.9034,7.3678,13.1456,11.6921,10.3376,14.6383,18.4187,6.0451,30.2237,5.2395,7.5232,21.9037,6.9905,8.1618,8.5521,6.3707,12.6185,9.5148,25.8637,30.2806,24.6795,10.9948,4.1051,13.8887,14.616,2.8367,1.0711,27.844,4.6402,10.2727,0.9461,7.5972,13.8832,2.9249,3.7742,22.5238,9.6807,2.7849,23.3721,22.3269,8.9422,7.8807,94.7681,6.2158,5.4735,6.8025,11.9002,22.0576,4.2937,19.6703,6.7107,16.6606,5.6304,18.7778,5.3751,34.5748,24.8211,10.2094,15.3763,4.6317,2.5403,7.8389,2.4067,4.6415,10.5607,9.2011,3.6295,12.447,3.7722,48.2381,1.9863,13.067,19.558,9.096,5.7251,77.3645,5.2187,5.6734
60.1288,114.0436,55.6869,30.6132,59.8942,85.8495,100.611,68.2314,62.8407,149.1844,38.5379,29.2506,117.3073,49.5084,48.5273,29.923,62.0311,33.491,47.135,87.1138,80.0701,101.3691,68.8422,58.3719,89.0831,58.8185,57.8554,53.0753,41.3203,114.3179,69.0264,97.9892,46.7469,61.2863,23.1983,76.9206,64.873,37.2523,30.6711,70.5272,55.9346,78.922,52.8247,69.5748,49.1829,81.28,59.6527,126.9459,22.7203,43.8492,45.9901,36.5879,61.9428,11.4284,33.2911,51.7054,48.1262,52.8723,98.8847,57.644,38.1206,50.9911,29.0252,101.3022,22.9654,21.4014,42.7874,58.4494,63.569,53.5123,56.6873,53.1236,54.6658,106.1753,51.8564,43.2923,75.1276,41.7594,84.7998
3.8041,1.3258,0.7297,0.3283,1.2681,0.8217,0.7815,1.1269,1.1746,1.6605,1.0691,0.4832,0.7671,0.7775,0.8802,0.5456,0.9663,2.3717,1.6387,0.7624,1.1951,0.4894,0.9155,0.9197,1.4454,0.7611,1.3687,1.7391,0.8477,0.6171,0.9357,1.4272,0.8825,0.6547,0.5657,1.5104,0.7152,1.3557,0.7695,0.4439,1.2212,0.6566,1.0856,0.9891,1.2621,0.8844,0.406,1.0472,0.8553,0.9312,0.9127,0.6184,0.8663,0.3198,0.7795,1.7212,0.9703,0.6704,1.0512,1.398,0.8436,0.7871,0.483,2.2169,1.1049,0.6354,1.468,0.747,0.8578,0.6967,0.8877,0.8532,0.9991,1.4484,0.8466,0.9548,1.7608,0.6348,1.0321
387.3323,495.7565,2336.1432,435.956,373.4689,1013.0169,831.2088,755.8299,1654.9169,1327.943,1620.7496,753.7983,1355.8553,756.5047,970.6546,685.0336,1333.1004,575.3539,1101.0628,1680.9456,366.4746,1334.842,784.3249,946.6027,1070.865,1605.8717,769.7938,1288.0465,1808.4758,758.7293,2093.2435,912.1562,843.4269,1329.3832,821.2293,1086.6196,1390.5999,753.5626,626.7675,1876.0569,564.8529,521.2112,1357.412,1705.4352,2322.4257,528.618,1863.4127,956.4496,250.4086,1144.4175,1009.0387,1280.729,546.6018,159.5748,750.2922,897.3025,770.7188,188.0117,1250.3819,330.9142,667.0759,746.7391,366.2481,475.3472,1793.5794,472.2073,953.6183,1097.6175,1136.8734,927.9597,1793.705,966.1992,1258.8371,508.2008,793.2772,1000.3491,226.1093,531.8565,453.9762
0.0,0.0,0.0,0.0164,0.0,0.0126,0.0,0.0115,0.0165,0.0,0.0165,0.0147,0.0,0.0426,0.0149,0.0,0.0145,0.0,0.0,0.0,0.0166,0.0,0.0,0.0,0.0127,0.014,0.0,0.0548,0.0,0.0414,0.0,0.019,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0388,0.0,0.0298,0.0129,0.0,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289,0.0,0.0,0.0,0.0425,0.0308,0.021,0.0,0.0,0.0,0.0,0.0,0.0421,0.0,0.0,0.0262,0.0419,0.0,0.0181,0.0121,0.0,0.0
4.9812,11.1201,8.4476,2.6893,5.6758,7.9485,29.864,3.5952,10.0392,7.4491,4.443,7.2532,5.1578,6.8672,9.4812,2.5323,7.4529,6.7312,12.5282,5.0278,4.6912,5.8599,7.4859,7.1813,5.6574,7.2118,6.9583,6.4676,6.5099,9.055,4.8023,5.828,9.3631,7.8212,7.148,4.5451,17.4536,5.5964,6.404,5.5438,7.6078,5.2671,5.8839,5.6237,10.8413,2.8376,8.8153,7.8535,2.5992,9.752,4.3048,3.4244,5.599,1.3288,4.5524,8.6338,7.995,2.2397,9.104,6.2483,11.6263,11.5575,4.6671,6.8449,8.0458,3.3252,7.5344,14.2446,3.6686,6.0144,2.9355,8.4218,5.8784,11.112,6.7037,6.0257,4.9429,5.1207,15.4094
7.2141,6.7931,8.9743,1.8716,7.3835,12.1969,4.5973,6.7881,5.0806,17.0751,4.7501,2.7848,9.5927,4.3893,12.0554,2.3293,13.9252,6.6933,9.1998,8.1325,5.2695,8.8351,3.3871,4.2144,11.1123,3.7672,5.4408,9.9227,3.9327,6.081,3.5252,8.8282,4.2754,7.1216,2.2328,6.0785,7.4696,5.8945,1.964,13.081,7.4381,6.6148,8.1012,4.8318,10.5106,6.0958,8.4211,12.0155,1.974,3.8351,3.5211,2.8694,6.923,0.4962,2.837,13.3771,5.4158,1.2614,5.2251,3.5461,5.5026,5.6455,1.5829,6.9719,4.3461,1.5096,7.0209,4.2735,3.739,15.3238,6.4963,12.3015,8.0497,12.4494,3.8851,4.0412,8.005,3.4305,13.0467
2.2268,0.9883,0.9318,2.0011,0.3451,1.0607,21.6055,0.5855,2.5074,10.2865,1.0494,6.9741,0.98,0.7609,0.7839,3.0387,3.2975,0.8568,0.5687,0.1235,2.3698,0.7278,2.1061,1.5167,2.3469,0.6627,0.2718,0.7282,1.518,0.1688,0.6461,2.5345,0.586,0.3715,0.3845,2.2665,0.1348,5.8006,1.2182,0.0743,1.8896,3.6477,1.3005,0.1944,0.8762,0.1263,2.6653,1.0229,0.2428,1.106,2.4579,0.4765,1.461,1.3103,0.99,1.0907,0.8955,1.2625,0.1172,4.0728,1.1237,0.7337,2.8424,3.3317,0.6043,0.947,1.063,2.0756,2.6813,1.6045,4.229,2.6719,2.2481,4.5586,1.4108,0.5031,2.4554,1.4783,1.0946
